Road Segment Start,Road Segment End,Status,Current Speed (km/h),Time
(1, 2),(1, 3),Blocked,N/A,4:00
(1, 2),(2, 2),Open,44,4:00
(1, 2),(1, 3),Open,17,5:00
(1, 2),(2, 2),Open,46,5:00
(1, 2),(1, 3),Open,31,6:00
(1, 2),(2, 2),Blocked,N/A,6:00
(1, 2),(1, 3),Blocked,N/A,7:00
(1, 2),(2, 2),Open,33,7:00
(1, 2),(1, 3),Open,47,8:00
(1, 2),(2, 2),Open,15,8:00
(1, 2),(1, 3),Open,49,9:00
(1, 2),(2, 2),Open,45,9:00
(1, 2),(1, 3),Open,43,10:00
(1, 2),(2, 2),Blocked,N/A,10:00
(1, 2),(1, 3),Open,29,11:00
(1, 2),(2, 2),Open,43,11:00
(1, 2),(1, 3),Blocked,N/A,12:00
(1, 2),(2, 2),Open,28,12:00
(1, 2),(1, 3),Open,30,13:00
(1, 2),(2, 2),Blocked,N/A,13:00
(1, 2),(1, 3),Blocked,N/A,14:00
(1, 2),(2, 2),Open,37,14:00
(1, 2),(1, 3),Blocked,N/A,15:00
(1, 2),(2, 2),Blocked,N/A,15:00
(1, 2),(1, 3),Open,23,16:00
(1, 2),(2, 2),Open,16,16:00
(1, 2),(1, 3),Blocked,N/A,17:00
(1, 2),(2, 2),Blocked,N/A,17:00
(1, 2),(1, 3),Open,15,18:00
(1, 2),(2, 2),Open,46,18:00
(1, 2),(1, 3),Blocked,N/A,19:00
(1, 2),(2, 2),Open,15,19:00
(1, 2),(1, 3),Open,26,20:00
(1, 2),(2, 2),Blocked,N/A,20:00
(1, 2),(1, 3),Blocked,N/A,21:00
(1, 2),(2, 2),Open,40,21:00
(1, 2),(1, 3),Blocked,N/A,22:00
(1, 2),(2, 2),Blocked,N/A,22:00
(1, 2),(1, 3),Blocked,N/A,23:00
(1, 2),(2, 2),Open,27,23:00
(1, 3),(1, 4),Open,38,0:00
(1, 3),(2, 3),Open,18,0:00
(1, 3),(1, 4),Open,50,1:00
(1, 3),(2, 3),Blocked,N/A,1:00
(1, 3),(1, 4),Open,47,2:00
(1, 3),(2, 3),Open,15,2:00
(1, 3),(1, 4),Blocked,N/A,3:00
(1, 3),(2, 3),Blocked,N/A,3:00
(1, 3),(1, 4),Open,47,4:00
(1, 3),(2, 3),Blocked,N/A,4:00
(1, 3),(1, 4),Open,26,5:00
(1, 3),(2, 3),Blocked,N/A,5:00
(1, 3),(1, 4),Open,21,6:00
(1, 3),(2, 3),Blocked,N/A,6:00
(1, 3),(1, 4),Blocked,N/A,7:00
(1, 3),(2, 3),Blocked,N/A,7:00
(1, 3),(1, 4),Open,21,8:00
(1, 3),(2, 3),Open,15,8:00
(1, 3),(1, 4),Open,26,9:00
(1, 3),(2, 3),Blocked,N/A,9:00
(1, 3),(1, 4),Blocked,N/A,10:00
(1, 3),(2, 3),Open,31,10:00
(1, 3),(1, 4),Open,31,11:00
(1, 3),(2, 3),Blocked,N/A,11:00
(1, 3),(1, 4),Blocked,N/A,12:00
(1, 3),(2, 3),Blocked,N/A,12:00
(1, 3),(1, 4),Open,22,13:00
(1, 3),(2, 3),Blocked,N/A,13:00
(1, 3),(1, 4),Open,17,14:00
(1, 3),(2, 3),Open,48,14:00
(1, 3),(1, 4),Blocked,N/A,15:00
(1, 3),(2, 3),Blocked,N/A,15:00
(1, 3),(1, 4),Open,28,16:00
(1, 3),(2, 3),Open,26,16:00
(1, 3),(1, 4),Blocked,N/A,17:00
(1, 3),(2, 3),Blocked,N/A,17:00
(1, 3),(1, 4),Open,25,18:00
(1, 3),(2, 3),Open,41,18:00
(1, 3),(1, 4),Open,16,19:00
(1, 3),(2, 3),Open,46,19:00
(1, 3),(1, 4),Blocked,N/A,20:00
(1, 3),(2, 3),Blocked,N/A,20:00
(1, 3),(1, 4),Blocked,N/A,21:00
(1, 3),(2, 3),Blocked,N/A,21:00
(1, 3),(1, 4),Blocked,N/A,22:00
(1, 3),(2, 3),Blocked,N/A,22:00
(1, 3),(1, 4),Open,17,23:00
(1, 3),(2, 3),Open,34,23:00
(1, 4),(1, 5),Blocked,N/A,0:00
(1, 4),(2, 4),Open,23,0:00
(1, 4),(1, 5),Open,15,1:00
(1, 4),(2, 4),Open,18,1:00
(1, 4),(1, 5),Open,24,2:00
(1, 4),(2, 4),Open,48,2:00
(1, 4),(1, 5),Blocked,N/A,3:00
(1, 4),(2, 4),Open,31,3:00
(1, 4),(1, 5),Open,38,4:00
(1, 4),(2, 4),Open,44,4:00
(1, 4),(1, 5),Blocked,N/A,5:00
(1, 4),(2, 4),Open,16,5:00
(1, 4),(1, 5),Blocked,N/A,6:00
(1, 4),(2, 4),Blocked,N/A,6:00
(1, 4),(1, 5),Blocked,N/A,7:00
(1, 4),(2, 4),Open,43,7:00
(1, 4),(1, 5),Open,22,8:00
(1, 4),(2, 4),Open,50,8:00
(1, 4),(1, 5),Blocked,N/A,9:00
(1, 4),(2, 4),Blocked,N/A,9:00
(1, 4),(1, 5),Blocked,N/A,10:00
(1, 4),(2, 4),Blocked,N/A,10:00
(1, 4),(1, 5),Open,40,11:00
(1, 4),(2, 4),Open,50,11:00
(1, 4),(1, 5),Open,47,12:00
(1, 4),(2, 4),Open,30,12:00
(1, 4),(1, 5),Open,26,13:00
(1, 4),(2, 4),Blocked,N/A,13:00
(1, 4),(1, 5),Blocked,N/A,14:00
(1, 4),(2, 4),Open,20,14:00
(1, 4),(1, 5),Blocked,N/A,15:00
(1, 4),(2, 4),Open,17,15:00
(1, 4),(1, 5),Open,25,16:00
(1, 4),(2, 4),Blocked,N/A,16:00
(1, 4),(1, 5),Open,45,17:00
(1, 4),(2, 4),Open,36,17:00
(1, 4),(1, 5),Blocked,N/A,18:00
(1, 4),(2, 4),Blocked,N/A,18:00
(1, 4),(1, 5),Blocked,N/A,19:00
(1, 4),(2, 4),Blocked,N/A,19:00
(1, 4),(1, 5),Blocked,N/A,20:00
(1, 4),(2, 4),Blocked,N/A,20:00
(1, 4),(1, 5),Open,15,21:00
(1, 4),(2, 4),Blocked,N/A,21:00
(1, 4),(1, 5),Blocked,N/A,22:00
(1, 4),(2, 4),Blocked,N/A,22:00
(1, 4),(1, 5),Blocked,N/A,23:00
(1, 4),(2, 4),Open,17,23:00
(1, 5),(1, 6),Blocked,N/A,0:00
(1, 5),(2, 5),Open,30,0:00
(1, 5),(1, 6),Blocked,N/A,1:00
(1, 5),(2, 5),Blocked,N/A,1:00
(1, 5),(1, 6),Blocked,N/A,2:00
(1, 5),(2, 5),Open,37,2:00
(1, 5),(1, 6),Open,20,3:00
(1, 5),(2, 5),Open,21,3:00
(1, 5),(1, 6),Open,32,4:00
(1, 5),(2, 5),Blocked,N/A,4:00
(1, 5),(1, 6),Blocked,N/A,5:00
(1, 5),(2, 5),Blocked,N/A,5:00
(1, 5),(1, 6),Open,16,6:00
(1, 5),(2, 5),Blocked,N/A,6:00
(1, 5),(1, 6),Blocked,N/A,7:00
(1, 5),(2, 5),Open,30,7:00
(1, 5),(1, 6),Open,37,8:00
(1, 5),(2, 5),Open,18,8:00
(1, 5),(1, 6),Open,28,9:00
(1, 5),(2, 5),Open,50,9:00
(1, 5),(1, 6),Open,46,10:00
(1, 5),(2, 5),Open,34,10:00
(1, 5),(1, 6),Open,37,11:00
(1, 5),(2, 5),Blocked,N/A,11:00
(1, 5),(1, 6),Blocked,N/A,12:00
(1, 5),(2, 5),Open,32,12:00
(1, 5),(1, 6),Open,20,13:00
(1, 5),(2, 5),Open,19,13:00
(1, 5),(1, 6),Open,50,14:00
(1, 5),(2, 5),Blocked,N/A,14:00
(1, 5),(1, 6),Open,27,15:00
(1, 5),(2, 5),Open,28,15:00
(1, 5),(1, 6),Open,30,16:00
(1, 5),(2, 5),Blocked,N/A,16:00
(1, 5),(1, 6),Blocked,N/A,17:00
(1, 5),(2, 5),Open,46,17:00
(1, 5),(1, 6),Open,30,18:00
(1, 5),(2, 5),Blocked,N/A,18:00
(1, 5),(1, 6),Blocked,N/A,19:00
(1, 5),(2, 5),Open,46,19:00
(1, 5),(1, 6),Blocked,N/A,20:00
(1, 5),(2, 5),Blocked,N/A,20:00
(1, 5),(1, 6),Open,31,21:00
(1, 5),(2, 5),Blocked,N/A,21:00
(1, 5),(1, 6),Blocked,N/A,22:00
(1, 5),(2, 5),Open,29,22:00
(1, 5),(1, 6),Open,43,23:00
(1, 5),(2, 5),Blocked,N/A,23:00
(1, 6),(1, 7),Blocked,N/A,0:00
(1, 6),(2, 6),Open,30,0:00
(1, 6),(1, 7),Blocked,N/A,1:00
(1, 6),(2, 6),Open,19,1:00
(1, 6),(1, 7),Open,40,2:00
(1, 6),(2, 6),Blocked,N/A,2:00
(1, 6),(1, 7),Open,40,3:00
(1, 6),(2, 6),Open,17,3:00
(1, 6),(1, 7),Blocked,N/A,4:00
(1, 6),(2, 6),Open,49,4:00
(1, 6),(1, 7),Blocked,N/A,5:00
(1, 6),(2, 6),Blocked,N/A,5:00
(1, 6),(1, 7),Open,23,6:00
(1, 6),(2, 6),Blocked,N/A,6:00
(1, 6),(1, 7),Blocked,N/A,7:00
(1, 6),(2, 6),Blocked,N/A,7:00
(1, 6),(1, 7),Blocked,N/A,8:00
(1, 6),(2, 6),Blocked,N/A,8:00
(1, 6),(1, 7),Blocked,N/A,9:00
(1, 6),(2, 6),Open,35,9:00
(1, 6),(1, 7),Blocked,N/A,10:00
(1, 6),(2, 6),Open,38,10:00
(1, 6),(1, 7),Blocked,N/A,11:00
(1, 6),(2, 6),Blocked,N/A,11:00
(1, 6),(1, 7),Blocked,N/A,12:00
(1, 6),(2, 6),Blocked,N/A,12:00
(1, 6),(1, 7),Open,44,13:00
(1, 6),(2, 6),Open,23,13:00
(1, 6),(1, 7),Open,37,14:00
(1, 6),(2, 6),Open,21,14:00
(1, 6),(1, 7),Open,48,15:00
(1, 6),(2, 6),Blocked,N/A,15:00
(1, 6),(1, 7),Open,50,16:00
(1, 6),(2, 6),Open,36,16:00
(1, 6),(1, 7),Open,33,17:00
(1, 6),(2, 6),Blocked,N/A,17:00
(1, 6),(1, 7),Open,30,18:00
(1, 6),(2, 6),Blocked,N/A,18:00
(1, 6),(1, 7),Blocked,N/A,19:00
(1, 6),(2, 6),Open,16,19:00
(1, 6),(1, 7),Blocked,N/A,20:00
(1, 6),(2, 6),Blocked,N/A,20:00
(1, 6),(1, 7),Blocked,N/A,21:00
(1, 6),(2, 6),Open,22,21:00
(1, 6),(1, 7),Open,15,22:00
(1, 6),(2, 6),Blocked,N/A,22:00
(1, 6),(1, 7),Blocked,N/A,23:00
(1, 6),(2, 6),Open,46,23:00
(1, 7),(1, 8),Open,50,0:00
(1, 7),(2, 7),Open,41,0:00
(1, 7),(1, 8),Open,20,1:00
(1, 7),(2, 7),Blocked,N/A,1:00
(1, 7),(1, 8),Blocked,N/A,2:00
(1, 7),(2, 7),Blocked,N/A,2:00
(1, 7),(1, 8),Blocked,N/A,3:00
(1, 7),(2, 7),Open,30,3:00
(1, 7),(1, 8),Open,24,4:00
(1, 7),(2, 7),Blocked,N/A,4:00
(1, 7),(1, 8),Open,44,5:00
(1, 7),(2, 7),Open,48,5:00
(1, 7),(1, 8),Blocked,N/A,6:00
(1, 7),(2, 7),Blocked,N/A,6:00
(1, 7),(1, 8),Open,23,7:00
(1, 7),(2, 7),Open,24,7:00
(1, 7),(1, 8),Blocked,N/A,8:00
(1, 7),(2, 7),Blocked,N/A,8:00
(1, 7),(1, 8),Blocked,N/A,9:00
(1, 7),(2, 7),Open,32,9:00
(1, 7),(1, 8),Blocked,N/A,10:00
(1, 7),(2, 7),Open,20,10:00
(1, 7),(1, 8),Open,29,11:00
(1, 7),(2, 7),Open,15,11:00
(1, 7),(1, 8),Open,17,12:00
(1, 7),(2, 7),Blocked,N/A,12:00
(1, 7),(1, 8),Open,47,13:00
(1, 7),(2, 7),Open,18,13:00
(1, 7),(1, 8),Open,26,14:00
(1, 7),(2, 7),Open,47,14:00
(1, 7),(1, 8),Blocked,N/A,15:00
(1, 7),(2, 7),Open,24,15:00
(1, 7),(1, 8),Blocked,N/A,16:00
(1, 7),(2, 7),Open,33,16:00
(1, 7),(1, 8),Open,15,17:00
(1, 7),(2, 7),Open,38,17:00
(1, 7),(1, 8),Blocked,N/A,18:00
(1, 7),(2, 7),Blocked,N/A,18:00
(1, 7),(1, 8),Open,16,19:00
(1, 7),(2, 7),Blocked,N/A,19:00
(1, 7),(1, 8),Blocked,N/A,20:00
(1, 7),(2, 7),Blocked,N/A,20:00
(1, 7),(1, 8),Open,18,21:00
(1, 7),(2, 7),Blocked,N/A,21:00
(1, 7),(1, 8),Blocked,N/A,22:00
(1, 7),(2, 7),Blocked,N/A,22:00
(1, 7),(1, 8),Open,40,23:00
(1, 7),(2, 7),Open,22,23:00
(1, 8),(1, 9),Blocked,N/A,0:00
(1, 8),(2, 8),Open,49,0:00
(1, 8),(1, 9),Blocked,N/A,1:00
(1, 8),(2, 8),Open,45,1:00
(1, 8),(1, 9),Open,25,2:00
(1, 8),(2, 8),Blocked,N/A,2:00
(1, 8),(1, 9),Blocked,N/A,3:00
(1, 8),(2, 8),Open,23,3:00
(1, 8),(1, 9),Blocked,N/A,4:00
(1, 8),(2, 8),Blocked,N/A,4:00
(1, 8),(1, 9),Open,15,5:00
(1, 8),(2, 8),Open,28,5:00
(1, 8),(1, 9),Open,49,6:00
(1, 8),(2, 8),Open,50,6:00
(1, 8),(1, 9),Open,50,7:00
(1, 8),(2, 8),Open,45,7:00
(1, 8),(1, 9),Blocked,N/A,8:00
(1, 8),(2, 8),Blocked,N/A,8:00
(1, 8),(1, 9),Blocked,N/A,9:00
(1, 8),(2, 8),Open,29,9:00
(1, 8),(1, 9),Open,47,10:00
(1, 8),(2, 8),Blocked,N/A,10:00
(1, 8),(1, 9),Blocked,N/A,11:00
(1, 8),(2, 8),Blocked,N/A,11:00
(1, 8),(1, 9),Open,21,12:00
(1, 8),(2, 8),Open,49,12:00
(1, 8),(1, 9),Blocked,N/A,13:00
(1, 8),(2, 8),Blocked,N/A,13:00
(1, 8),(1, 9),Open,22,14:00
(1, 8),(2, 8),Blocked,N/A,14:00
(1, 8),(1, 9),Open,28,15:00
(1, 8),(2, 8),Blocked,N/A,15:00
(1, 8),(1, 9),Blocked,N/A,16:00
(1, 8),(2, 8),Open,45,16:00
(1, 8),(1, 9),Open,18,17:00
(1, 8),(2, 8),Open,27,17:00
(1, 8),(1, 9),Blocked,N/A,18:00
(1, 8),(2, 8),Blocked,N/A,18:00
(1, 8),(1, 9),Blocked,N/A,19:00
(1, 8),(2, 8),Open,40,19:00
(1, 8),(1, 9),Blocked,N/A,20:00
(1, 8),(2, 8),Open,21,20:00
(1, 8),(1, 9),Blocked,N/A,21:00
(1, 8),(2, 8),Open,47,21:00
(1, 8),(1, 9),Blocked,N/A,22:00
(1, 8),(2, 8),Blocked,N/A,22:00
(1, 8),(1, 9),Blocked,N/A,23:00
(1, 8),(2, 8),Open,17,23:00
(1, 9),(1, 10),Open,16,0:00
(1, 9),(2, 9),Open,29,0:00
(1, 9),(1, 10),Blocked,N/A,1:00
(1, 9),(2, 9),Open,44,1:00
(1, 9),(1, 10),Blocked,N/A,2:00
(1, 9),(2, 9),Blocked,N/A,2:00
(1, 9),(1, 10),Open,29,3:00
(1, 9),(2, 9),Blocked,N/A,3:00
(1, 9),(1, 10),Blocked,N/A,4:00
(1, 9),(2, 9),Open,24,4:00
(1, 9),(1, 10),Blocked,N/A,5:00
(1, 9),(2, 9),Open,28,5:00
(1, 9),(1, 10),Blocked,N/A,6:00
(1, 9),(2, 9),Open,20,6:00
(1, 9),(1, 10),Open,41,7:00
(1, 9),(2, 9),Blocked,N/A,7:00
(1, 9),(1, 10),Blocked,N/A,8:00
(1, 9),(2, 9),Open,36,8:00
(1, 9),(1, 10),Open,48,9:00
(1, 9),(2, 9),Open,46,9:00
(1, 9),(1, 10),Blocked,N/A,10:00
(1, 9),(2, 9),Blocked,N/A,10:00
(1, 9),(1, 10),Open,42,11:00
(1, 9),(2, 9),Blocked,N/A,11:00
(1, 9),(1, 10),Blocked,N/A,12:00
(1, 9),(2, 9),Blocked,N/A,12:00
(1, 9),(1, 10),Blocked,N/A,13:00
(1, 9),(2, 9),Blocked,N/A,13:00
(1, 9),(1, 10),Open,16,14:00
(1, 9),(2, 9),Open,15,14:00
(1, 9),(1, 10),Blocked,N/A,15:00
(1, 9),(2, 9),Blocked,N/A,15:00
(1, 9),(1, 10),Open,50,16:00
(1, 9),(2, 9),Open,26,16:00
(1, 9),(1, 10),Open,24,17:00
(1, 9),(2, 9),Blocked,N/A,17:00
(1, 9),(1, 10),Blocked,N/A,18:00
(1, 9),(2, 9),Blocked,N/A,18:00
(1, 9),(1, 10),Open,40,19:00
(1, 9),(2, 9),Blocked,N/A,19:00
(1, 9),(1, 10),Open,41,20:00
(1, 9),(2, 9),Open,42,20:00
(1, 9),(1, 10),Blocked,N/A,21:00
(1, 9),(2, 9),Open,24,21:00
(1, 9),(1, 10),Open,19,22:00
(1, 9),(2, 9),Open,16,22:00
(1, 9),(1, 10),Blocked,N/A,23:00
(1, 9),(2, 9),Blocked,N/A,23:00
(1, 10),(2, 10),Blocked,N/A,0:00
(1, 10),(2, 10),Blocked,N/A,1:00
(1, 10),(2, 10),Open,35,2:00
(1, 10),(2, 10),Open,26,3:00
(1, 10),(2, 10),Blocked,N/A,4:00
(1, 10),(2, 10),Open,27,5:00
(1, 10),(2, 10),Open,15,6:00
(1, 10),(2, 10),Blocked,N/A,7:00
(1, 10),(2, 10),Open,30,8:00
(1, 10),(2, 10),Open,21,9:00
(1, 10),(2, 10),Open,31,10:00
(1, 10),(2, 10),Open,32,11:00
(1, 10),(2, 10),Open,28,12:00
(1, 10),(2, 10),Open,35,13:00
(1, 10),(2, 10),Open,49,14:00
(1, 10),(2, 10),Blocked,N/A,15:00
(1, 10),(2, 10),Open,36,16:00
(1, 10),(2, 10),Blocked,N/A,17:00
(1, 10),(2, 10),Open,26,18:00
(1, 10),(2, 10),Blocked,N/A,19:00
(1, 10),(2, 10),Blocked,N/A,20:00
(1, 10),(2, 10),Blocked,N/A,21:00
(1, 10),(2, 10),Blocked,N/A,22:00
(1, 10),(2, 10),Open,15,23:00
(2, 1),(2, 2),Open,24,0:00
(2, 1),(3, 1),Blocked,N/A,0:00
(2, 1),(2, 2),Blocked,N/A,1:00
(2, 1),(3, 1),Blocked,N/A,1:00
(2, 1),(2, 2),Open,16,2:00
(2, 1),(3, 1),Open,22,2:00
(2, 1),(2, 2),Open,24,3:00
(2, 1),(3, 1),Open,20,3:00
(2, 1),(2, 2),Open,36,4:00
(2, 1),(3, 1),Blocked,N/A,4:00
(2, 1),(2, 2),Blocked,N/A,5:00
(2, 1),(3, 1),Blocked,N/A,5:00
(2, 1),(2, 2),Open,16,6:00
(2, 1),(3, 1),Open,42,6:00
(2, 1),(2, 2),Blocked,N/A,7:00
(2, 1),(3, 1),Blocked,N/A,7:00
(2, 1),(2, 2),Open,32,8:00
(2, 1),(3, 1),Blocked,N/A,8:00
(2, 1),(2, 2),Blocked,N/A,9:00
(2, 1),(3, 1),Blocked,N/A,9:00
(2, 1),(2, 2),Blocked,N/A,10:00
(2, 1),(3, 1),Open,31,10:00
(2, 1),(2, 2),Blocked,N/A,11:00
(2, 1),(3, 1),Open,40,11:00
(2, 1),(2, 2),Open,19,12:00
(2, 1),(3, 1),Open,22,12:00
(2, 1),(2, 2),Open,29,13:00
(2, 1),(3, 1),Blocked,N/A,13:00
(2, 1),(2, 2),Blocked,N/A,14:00
(2, 1),(3, 1),Blocked,N/A,14:00
(2, 1),(2, 2),Blocked,N/A,15:00
(2, 1),(3, 1),Blocked,N/A,15:00
(2, 1),(2, 2),Open,24,16:00
(2, 1),(3, 1),Open,43,16:00
(2, 1),(2, 2),Blocked,N/A,17:00
(2, 1),(3, 1),Open,29,17:00
(2, 1),(2, 2),Blocked,N/A,18:00
(2, 1),(3, 1),Blocked,N/A,18:00
(2, 1),(2, 2),Blocked,N/A,19:00
(2, 1),(3, 1),Blocked,N/A,19:00
(2, 1),(2, 2),Open,34,20:00
(2, 1),(3, 1),Open,27,20:00
(2, 1),(2, 2),Blocked,N/A,21:00
(2, 1),(3, 1),Open,33,21:00
(2, 1),(2, 2),Open,20,22:00
(2, 1),(3, 1),Blocked,N/A,22:00
(2, 1),(2, 2),Blocked,N/A,23:00
(2, 1),(3, 1),Blocked,N/A,23:00
(2, 2),(2, 3),Open,38,0:00
(2, 2),(3, 2),Blocked,N/A,0:00
(2, 2),(2, 3),Open,20,1:00
(2, 2),(3, 2),Blocked,N/A,1:00
(2, 2),(2, 3),Blocked,N/A,2:00
(2, 2),(3, 2),Open,34,2:00
(2, 2),(2, 3),Blocked,N/A,3:00
(2, 2),(3, 2),Blocked,N/A,3:00
(2, 2),(2, 3),Open,18,4:00
(2, 2),(3, 2),Blocked,N/A,4:00
(2, 2),(2, 3),Open,25,5:00
(2, 2),(3, 2),Blocked,N/A,5:00
(2, 2),(2, 3),Blocked,N/A,6:00
(2, 2),(3, 2),Open,17,6:00
(2, 2),(2, 3),Open,47,7:00
(2, 2),(3, 2),Open,26,7:00
(2, 2),(2, 3),Open,24,8:00
(2, 2),(3, 2),Blocked,N/A,8:00
(2, 2),(2, 3),Blocked,N/A,9:00
(2, 2),(3, 2),Blocked,N/A,9:00
(2, 2),(2, 3),Open,42,10:00
(2, 2),(3, 2),Open,39,10:00
(2, 2),(2, 3),Open,47,11:00
(2, 2),(3, 2),Blocked,N/A,11:00
(2, 2),(2, 3),Open,35,12:00
(2, 2),(3, 2),Blocked,N/A,12:00
(2, 2),(2, 3),Blocked,N/A,13:00
(2, 2),(3, 2),Open,18,13:00
(2, 2),(2, 3),Open,22,14:00
(2, 2),(3, 2),Open,31,14:00
(2, 2),(2, 3),Open,19,15:00
(2, 2),(3, 2),Blocked,N/A,15:00
(2, 2),(2, 3),Open,49,16:00
(2, 2),(3, 2),Open,40,16:00
(2, 2),(2, 3),Blocked,N/A,17:00
(2, 2),(3, 2),Blocked,N/A,17:00
(2, 2),(2, 3),Open,15,18:00
(2, 2),(3, 2),Blocked,N/A,18:00
(2, 2),(2, 3),Blocked,N/A,19:00
(2, 2),(3, 2),Blocked,N/A,19:00
(2, 2),(2, 3),Open,36,20:00
(2, 2),(3, 2),Blocked,N/A,20:00
(2, 2),(2, 3),Blocked,N/A,21:00
(2, 2),(3, 2),Blocked,N/A,21:00
(2, 2),(2, 3),Open,16,22:00
(2, 2),(3, 2),Blocked,N/A,22:00
(2, 2),(2, 3),Open,23,23:00
(2, 2),(3, 2),Open,20,23:00
(2, 3),(2, 4),Blocked,N/A,0:00
(2, 3),(3, 3),Blocked,N/A,0:00
(2, 3),(2, 4),Blocked,N/A,1:00
(2, 3),(3, 3),Open,37,1:00
(2, 3),(2, 4),Open,15,2:00
(2, 3),(3, 3),Open,32,2:00
(2, 3),(2, 4),Open,43,3:00
(2, 3),(3, 3),Blocked,N/A,3:00
(2, 3),(2, 4),Blocked,N/A,4:00
(2, 3),(3, 3),Open,15,4:00
(2, 3),(2, 4),Blocked,N/A,5:00
(2, 3),(3, 3),Open,23,5:00
(2, 3),(2, 4),Open,46,6:00
(2, 3),(3, 3),Open,20,6:00
(2, 3),(2, 4),Blocked,N/A,7:00
(2, 3),(3, 3),Blocked,N/A,7:00
(2, 3),(2, 4),Open,37,8:00
(2, 3),(3, 3),Blocked,N/A,8:00
(2, 3),(2, 4),Blocked,N/A,9:00
(2, 3),(3, 3),Open,32,9:00
(2, 3),(2, 4),Blocked,N/A,10:00
(2, 3),(3, 3),Blocked,N/A,10:00
(2, 3),(2, 4),Blocked,N/A,11:00
(2, 3),(3, 3),Blocked,N/A,11:00
(2, 3),(2, 4),Open,22,12:00
(2, 3),(3, 3),Open,33,12:00
(2, 3),(2, 4),Open,23,13:00
(2, 3),(3, 3),Blocked,N/A,13:00
(2, 3),(2, 4),Open,46,14:00
(2, 3),(3, 3),Open,44,14:00
(2, 3),(2, 4),Open,46,15:00
(2, 3),(3, 3),Open,35,15:00
(2, 3),(2, 4),Blocked,N/A,16:00
(2, 3),(3, 3),Open,31,16:00
(2, 3),(2, 4),Open,18,17:00
(2, 3),(3, 3),Blocked,N/A,17:00
(2, 3),(2, 4),Open,34,18:00
(2, 3),(3, 3),Blocked,N/A,18:00
(2, 3),(2, 4),Blocked,N/A,19:00
(2, 3),(3, 3),Open,36,19:00
(2, 3),(2, 4),Blocked,N/A,20:00
(2, 3),(3, 3),Blocked,N/A,20:00
(2, 3),(2, 4),Open,25,21:00
(2, 3),(3, 3),Blocked,N/A,21:00
(2, 3),(2, 4),Blocked,N/A,22:00
(2, 3),(3, 3),Open,31,22:00
(2, 3),(2, 4),Open,26,23:00
(2, 3),(3, 3),Blocked,N/A,23:00
(2, 4),(2, 5),Open,42,0:00
(2, 4),(3, 4),Open,46,0:00
(2, 4),(2, 5),Open,39,1:00
(2, 4),(3, 4),Open,26,1:00
(2, 4),(2, 5),Blocked,N/A,2:00
